measure,location,sex,age,cause,metric,year,val,upper,lower
YLLs (Years of Life Lost),Cook Islands,Both,All Ages,Diabetes mellitus,Number,2019,570.1630351817001,682.5301903573713,470.22394932178423
YLLs (Years of Life Lost),Cook Islands,Both,All Ages,Diabetes mellitus,Percent,2019,0.15638609612155666,0.16921323332878202,0.142346366896914
YLLs (Years of Life Lost),Cook Islands,Both,All Ages,Diabetes mellitus,Rate,2019,3169.9191648607275,3794.643632624106,2614.290679606416
YLLs (Years of Life Lost),Tokelau,Both,All Ages,Diabetes mellitus,Number,2019,29.014855919991746,38.080163604337734,21.99802343070104
YLLs (Years of Life Lost),Tokelau,Both,All Ages,Diabetes mellitus,Percent,2019,0.10050313562661008,0.11888012298211192,0.08514902107894756
YLLs (Years of Life Lost),Tokelau,Both,All Ages,Diabetes mellitus,Rate,2019,2056.6370558151293,2699.206081744551,1559.2684749848
YLLs (Years of Life Lost),Zambia,Both,All Ages,Diabetes mellitus,Number,2019,71304.6110290914,89693.8639585761,55709.80662518231
YLLs (Years of Life Lost),Zambia,Both,All Ages,Diabetes mellitus,Percent,2019,0.011381959045613723,0.01355175994544611,0.009217912901244265
YLLs (Years of Life Lost),Zambia,Both,All Ages,Diabetes mellitus,Rate,2019,390.9740745299585,491.8051574240135,305.4653797723856
YLLs (Years of Life Lost),Hungary,Both,All Ages,Diabetes mellitus,Number,2019,44769.38388387721,53912.31060339306,36926.2180320306
YLLs (Years of Life Lost),Hungary,Both,All Ages,Diabetes mellitus,Percent,2019,0.01885614928140972,0.020083363874670444,0.017630144483587774
YLLs (Years of Life Lost),Hungary,Both,All Ages,Diabetes mellitus,Rate,2019,462.7607372448414,557.2670078755255,381.6895029087079
YLLs (Years of Life Lost),Eritrea,Both,All Ages,Diabetes mellitus,Number,2019,30582.02567593777,41771.34412021244,22249.990980989962
YLLs (Years of Life Lost),Eritrea,Both,All Ages,Diabetes mellitus,Percent,2019,0.014679326862566495,0.018462965741713244,0.01210143790569373
YLLs (Years of Life Lost),Eritrea,Both,All Ages,Diabetes mellitus,Rate,2019,455.6854947605743,622.4112102296033,331.53455091656
YLLs (Years of Life Lost),Ethiopia,Both,All Ages,Diabetes mellitus,Number,2019,314870.4885785041,365895.64727367,268975.1054440913
YLLs (Years of Life Lost),Ethiopia,Both,All Ages,Diabetes mellitus,Percent,2019,0.010902204311046267,0.012969680415800594,0.008871879076494827
YLLs (Years of Life Lost),Ethiopia,Both,All Ages,Diabetes mellitus,Rate,2019,292.6545989455174,340.0796447841407,249.99739405696337
YLLs (Years of Life Lost),Romania,Both,All Ages,Diabetes mellitus,Number,2019,48028.221508928946,56911.05937968436,39350.208910099536
YLLs (Years of Life Lost),Romania,Both,All Ages,Diabetes mellitus,Percent,2019,0.009674037357815742,0.0102584694408285,0.009039674082675303
YLLs (Years of Life Lost),Romania,Both,All Ages,Diabetes mellitus,Rate,2019,249.66499830630977,295.8406348858378,204.5541044876393
YLLs (Years of Life Lost),Georgia,Both,All Ages,Diabetes mellitus,Number,2019,29638.066662975085,34682.870057278655,24811.211850174495
YLLs (Years of Life Lost),Georgia,Both,All Ages,Diabetes mellitus,Percent,2019,0.029715006450038103,0.03183951267319411,0.02751072275885961
YLLs (Years of Life Lost),Georgia,Both,All Ages,Diabetes mellitus,Rate,2019,808.7332290763359,946.3906608354438,677.0229551428665
YLLs (Years of Life Lost),Lebanon,Both,All Ages,Diabetes mellitus,Number,2019,16417.89938950717,21113.06781021156,11961.991827787264
YLLs (Years of Life Lost),Lebanon,Both,All Ages,Diabetes mellitus,Percent,2019,0.02140463287828777,0.02689253561765534,0.0158452239628729
YLLs (Years of Life Lost),Lebanon,Both,All Ages,Diabetes mellitus,Rate,2019,317.1273109568938,407.8189457648962,231.0572267520995
YLLs (Years of Life Lost),Solomon Islands,Both,All Ages,Diabetes mellitus,Number,2019,14261.044024553727,17596.161968855526,11313.62112292894
YLLs (Years of Life Lost),Solomon Islands,Both,All Ages,Diabetes mellitus,Percent,2019,0.056431612425751836,0.06400907397624361,0.04993391670136611
YLLs (Years of Life Lost),Solomon Islands,Both,All Ages,Diabetes mellitus,Rate,2019,2175.160059598691,2683.84759565889,1725.605555501906
YLLs (Years of Life Lost),Lesotho,Both,All Ages,Diabetes mellitus,Number,2019,31093.323776597375,41415.81399815021,22294.11722254558
YLLs (Years of Life Lost),Lesotho,Both,All Ages,Diabetes mellitus,Percent,2019,0.022030279000450497,0.027054608680116197,0.01729072238417032
YLLs (Years of Life Lost),Lesotho,Both,All Ages,Diabetes mellitus,Rate,2019,1486.58935983533,1980.1134436746527,1065.894327929732
YLLs (Years of Life Lost),Marshall Islands,Both,All Ages,Diabetes mellitus,Number,2019,1049.4097047285725,1434.4991008988673,780.7097295596827
YLLs (Years of Life Lost),Marshall Islands,Both,All Ages,Diabetes mellitus,Percent,2019,0.06647596046808,0.08359041917960076,0.055226669160856445
YLLs (Years of Life Lost),Marshall Islands,Both,All Ages,Diabetes mellitus,Rate,2019,1846.1790877470567,2523.649466493579,1373.4673596205637
YLLs (Years of Life Lost),Mongolia,Both,All Ages,Diabetes mellitus,Number,2019,4664.2460067054435,6066.565583368358,3573.671831726068
YLLs (Years of Life Lost),Mongolia,Both,All Ages,Diabetes mellitus,Percent,2019,0.005464099146432424,0.0061608021069316,0.004866064340487139
YLLs (Years of Life Lost),Mongolia,Both,All Ages,Diabetes mellitus,Rate,2019,137.68629518398618,179.0820935396293,105.49307090714213
YLLs (Years of Life Lost),Kuwait,Both,All Ages,Diabetes mellitus,Number,2019,7668.848442844181,9234.507871668879,6400.325021323779
YLLs (Years of Life Lost),Kuwait,Both,All Ages,Diabetes mellitus,Percent,2019,0.025672736366062668,0.028675688261438313,0.023030415792676978
YLLs (Years of Life Lost),Kuwait,Both,All Ages,Diabetes mellitus,Rate,2019,173.2461843567912,208.61583914495037,144.5890992437457
YLLs (Years of Life Lost),Burundi,Both,All Ages,Diabetes mellitus,Number,2019,40555.568689240376,52472.249362345974,30923.580759615394
YLLs (Years of Life Lost),Burundi,Both,All Ages,Diabetes mellitus,Percent,2019,0.008841210666447212,0.010355054785827999,0.00768510365603232
YLLs (Years of Life Lost),Burundi,Both,All Ages,Diabetes mellitus,Rate,2019,339.82187687174155,439.6737325674633,259.11384288183706
YLLs (Years of Life Lost),Dominica,Both,All Ages,Diabetes mellitus,Number,2019,1108.575119511911,1340.099410425681,906.9626929675896
YLLs (Years of Life Lost),Dominica,Both,All Ages,Diabetes mellitus,Percent,2019,0.06574374323038669,0.07197232287298914,0.060202235146236606
YLLs (Years of Life Lost),Dominica,Both,All Ages,Diabetes mellitus,Rate,2019,1614.0823588715577,1951.1810967348945,1320.5352141749006
YLLs (Years of Life Lost),Guyana,Both,All Ages,Diabetes mellitus,Number,2019,14594.579197834939,18576.054165331134,11306.945481964678
YLLs (Years of Life Lost),Guyana,Both,All Ages,Diabetes mellitus,Percent,2019,0.06608271019588871,0.07074000806249647,0.06191891942447288
YLLs (Years of Life Lost),Guyana,Both,All Ages,Diabetes mellitus,Rate,2019,1893.665541042854,2410.2670713967177,1467.0908111432902
YLLs (Years of Life Lost),Palestine,Both,All Ages,Diabetes mellitus,Number,2019,27658.223194929873,31833.093771949396,23805.382655700527
YLLs (Years of Life Lost),Palestine,Both,All Ages,Diabetes mellitus,Percent,2019,0.052084408791550935,0.05782655372997325,0.046154751512044644
YLLs (Years of Life Lost),Palestine,Both,All Ages,Diabetes mellitus,Rate,2019,558.0083482332802,642.2369199080293,480.27677559575375
YLLs (Years of Life Lost),Madagascar,Both,All Ages,Diabetes mellitus,Number,2019,80024.76161428224,104297.10535911455,60607.714366954526
YLLs (Years of Life Lost),Madagascar,Both,All Ages,Diabetes mellitus,Percent,2019,0.009472056696877215,0.01125638866976738,0.007925872941923207
YLLs (Years of Life Lost),Madagascar,Both,All Ages,Diabetes mellitus,Rate,2019,299.82663994594316,390.7671828706872,227.077306909519
YLLs (Years of Life Lost),Morocco,Both,All Ages,Diabetes mellitus,Number,2019,152324.62532341105,192281.75199888513,114635.08171749844
YLLs (Years of Life Lost),Morocco,Both,All Ages,Diabetes mellitus,Percent,2019,0.02440718500805253,0.028949823152592785,0.020410879958824762
YLLs (Years of Life Lost),Morocco,Both,All Ages,Diabetes mellitus,Rate,2019,423.6866912176119,534.8263231435125,318.85427827067673
YLLs (Years of Life Lost),Poland,Both,All Ages,Diabetes mellitus,Number,2019,147899.23690751102,173900.1919768548,125255.57973220244
YLLs (Years of Life Lost),Poland,Both,All Ages,Diabetes mellitus,Percent,2019,0.019250556112413296,0.02012567232962901,0.01806114337017571
YLLs (Years of Life Lost),Poland,Both,All Ages,Diabetes mellitus,Rate,2019,384.8090877974957,452.45922590033604,325.8940775227725
YLLs (Years of Life Lost),Niue,Both,All Ages,Diabetes mellitus,Number,2019,57.61632060048517,75.89370079665794,43.69395568307872
YLLs (Years of Life Lost),Niue,Both,All Ages,Diabetes mellitus,Percent,2019,0.12041230535921339,0.15567891948387058,0.09892345274360759
YLLs (Years of Life Lost),Niue,Both,All Ages,Diabetes mellitus,Rate,2019,3446.8895210297583,4540.331615447945,2613.9856972240295
YLLs (Years of Life Lost),Saudi Arabia,Both,All Ages,Diabetes mellitus,Number,2019,87769.41129237511,111773.05657920249,67987.20069314861
YLLs (Years of Life Lost),Saudi Arabia,Both,All Ages,Diabetes mellitus,Percent,2019,0.018836057863452854,0.021365984391329647,0.01660430851175695
YLLs (Years of Life Lost),Saudi Arabia,Both,All Ages,Diabetes mellitus,Rate,2019,245.6327075888939,312.8096465359483,190.26993506903466
YLLs (Years of Life Lost),Ecuador,Both,All Ages,Diabetes mellitus,Number,2019,104745.34854821728,134821.00091017567,81720.45354236667
YLLs (Years of Life Lost),Ecuador,Both,All Ages,Diabetes mellitus,Percent,2019,0.03895279737458031,0.04276322498091599,0.03442510284531826
YLLs (Years of Life Lost),Ecuador,Both,All Ages,Diabetes mellitus,Rate,2019,595.536798596875,766.5339643097589,464.62719306435514
YLLs (Years of Life Lost),Nauru,Both,All Ages,Diabetes mellitus,Number,2019,198.75254290565033,301.83348327551215,147.3328935251458
YLLs (Years of Life Lost),Nauru,Both,All Ages,Diabetes mellitus,Percent,2019,0.06652515686245218,0.10057667083876178,0.05210569116952089
YLLs (Years of Life Lost),Nauru,Both,All Ages,Diabetes mellitus,Rate,2019,1883.6783545797718,2860.6285525785534,1396.3483354407601
YLLs (Years of Life Lost),Bulgaria,Both,All Ages,Diabetes mellitus,Number,2019,46567.76308908119,57798.88306725502,37145.876429746815
YLLs (Years of Life Lost),Bulgaria,Both,All Ages,Diabetes mellitus,Percent,2019,0.02017290822679823,0.021568498848923704,0.01880113596331155
YLLs (Years of Life Lost),Bulgaria,Both,All Ages,Diabetes mellitus,Rate,2019,671.5253634213828,833.482507691873,535.658071472629
YLLs (Years of Life Lost),Slovakia,Both,All Ages,Diabetes mellitus,Number,2019,16099.673930516205,20285.549443689724,12294.28306110238
YLLs (Years of Life Lost),Slovakia,Both,All Ages,Diabetes mellitus,Percent,2019,0.015174229927443123,0.016809820286324252,0.01354195302402526
YLLs (Years of Life Lost),Slovakia,Both,All Ages,Diabetes mellitus,Rate,2019,296.10105528532733,373.086599346216,226.1132867709093
YLLs (Years of Life Lost),Puerto Rico,Both,All Ages,Diabetes mellitus,Number,2019,57950.77076489286,73400.99732343803,44841.14417619146
YLLs (Years of Life Lost),Puerto Rico,Both,All Ages,Diabetes mellitus,Percent,2019,0.09513802510489403,0.10070015777893401,0.08771449482701771
YLLs (Years of Life Lost),Puerto Rico,Both,All Ages,Diabetes mellitus,Rate,2019,1645.659501091892,2084.4079731915162,1273.3783171368207
YLLs (Years of Life Lost),Mozambique,Both,All Ages,Diabetes mellitus,Number,2019,135042.40872726147,172525.64084176187,101504.31135989081
YLLs (Years of Life Lost),Mozambique,Both,All Ages,Diabetes mellitus,Percent,2019,0.009374072891856296,0.01121229721445533,0.007572767823250317
YLLs (Years of Life Lost),Mozambique,Both,All Ages,Diabetes mellitus,Rate,2019,457.3362235776493,584.2773821684435,343.75570512769684
YLLs (Years of Life Lost),Burkina Faso,Both,All Ages,Diabetes mellitus,Number,2019,82205.82898592143,102819.1936351267,63309.734570325054
YLLs (Years of Life Lost),Burkina Faso,Both,All Ages,Diabetes mellitus,Percent,2019,0.006700628213237926,0.008374878593297925,0.005106765939041031
YLLs (Years of Life Lost),Burkina Faso,Both,All Ages,Diabetes mellitus,Rate,2019,362.27150731956493,453.11220285800937,278.99862155421096
YLLs (Years of Life Lost),Turkey,Both,All Ages,Diabetes mellitus,Number,2019,372906.8873538912,457871.69262578286,297506.0273773889
YLLs (Years of Life Lost),Turkey,Both,All Ages,Diabetes mellitus,Percent,2019,0.036079580525873046,0.03974902975713296,0.03281111811906752
YLLs (Years of Life Lost),Turkey,Both,All Ages,Diabetes mellitus,Rate,2019,458.34352850003467,562.7746075905104,365.66758878007505
YLLs (Years of Life Lost),Palau,Both,All Ages,Diabetes mellitus,Number,2019,620.3379733102161,796.5747728082258,464.60389076445466
YLLs (Years of Life Lost),Palau,Both,All Ages,Diabetes mellitus,Percent,2019,0.09949877447298562,0.11404314990923034,0.08477298807144494
YLLs (Years of Life Lost),Palau,Both,All Ages,Diabetes mellitus,Rate,2019,3444.8992706025942,4423.5883855125685,2580.067113855715
YLLs (Years of Life Lost),Qatar,Both,All Ages,Diabetes mellitus,Number,2019,8527.983912567626,11298.475581623698,6344.694336886614
YLLs (Years of Life Lost),Qatar,Both,All Ages,Diabetes mellitus,Percent,2019,0.048733264201431,0.05518741473126633,0.04066303501480159
YLLs (Years of Life Lost),Qatar,Both,All Ages,Diabetes mellitus,Rate,2019,297.70781915508013,394.4243516014541,221.49022953203453
YLLs (Years of Life Lost),Estonia,Both,All Ages,Diabetes mellitus,Number,2019,2924.837100645939,3683.880221137227,2293.4941899902747
YLLs (Years of Life Lost),Estonia,Both,All Ages,Diabetes mellitus,Percent,2019,0.010338478970531178,0.011090897356434119,0.009524118439436536
YLLs (Years of Life Lost),Estonia,Both,All Ages,Diabetes mellitus,Rate,2019,222.86831367761997,280.7062904439614,174.76090632181442
YLLs (Years of Life Lost),Chad,Both,All Ages,Diabetes mellitus,Number,2019,45679.7094196396,58287.4482064915,34991.34707870854
YLLs (Years of Life Lost),Chad,Both,All Ages,Diabetes mellitus,Percent,2019,0.004499726195019926,0.005622195667262687,0.003495316372479311
YLLs (Years of Life Lost),Chad,Both,All Ages,Diabetes mellitus,Rate,2019,278.5541808278311,355.4359822771394,213.37670807033112
YLLs (Years of Life Lost),Peru,Both,All Ages,Diabetes mellitus,Number,2019,100595.29745880958,133741.7701141081,74112.86785514672
YLLs (Years of Life Lost),Peru,Both,All Ages,Diabetes mellitus,Percent,2019,0.024267492981563075,0.026650306324551495,0.02169916233077875
YLLs (Years of Life Lost),Peru,Both,All Ages,Diabetes mellitus,Rate,2019,295.90857938794113,393.4114039028424,218.0085351441257
YLLs (Years of Life Lost),Gambia,Both,All Ages,Diabetes mellitus,Number,2019,7832.426823691158,10107.089251039502,5741.287489629678
YLLs (Years of Life Lost),Gambia,Both,All Ages,Diabetes mellitus,Percent,2019,0.013331901287784215,0.016362167037161732,0.010106757930199767
YLLs (Years of Life Lost),Gambia,Both,All Ages,Diabetes mellitus,Rate,2019,348.7486718020127,450.03088205339753,255.6380584859725
YLLs (Years of Life Lost),San Marino,Both,All Ages,Diabetes mellitus,Number,2019,65.14923386479703,92.56585303032693,42.99825190719632
YLLs (Years of Life Lost),San Marino,Both,All Ages,Diabetes mellitus,Percent,2019,0.013942693304825012,0.015370359976247368,0.012251817115841585
YLLs (Years of Life Lost),San Marino,Both,All Ages,Diabetes mellitus,Rate,2019,196.82688369206193,279.65713957691594,129.90501077362265
YLLs (Years of Life Lost),Republic of Moldova,Both,All Ages,Diabetes mellitus,Number,2019,6745.5108362884075,7799.3398146374075,5789.895728415471
YLLs (Years of Life Lost),Republic of Moldova,Both,All Ages,Diabetes mellitus,Percent,2019,0.007438411494806944,0.008018631376264894,0.006878280377325514
YLLs (Years of Life Lost),Republic of Moldova,Both,All Ages,Diabetes mellitus,Rate,2019,182.89483059493503,211.4678886106899,156.98470050839728
YLLs (Years of Life Lost),Guam,Both,All Ages,Diabetes mellitus,Number,2019,1069.0896636617651,1293.7963207415917,883.5346790980522
YLLs (Years of Life Lost),Guam,Both,All Ages,Diabetes mellitus,Percent,2019,0.03502136623289465,0.03922124343126314,0.032094872170420195
YLLs (Years of Life Lost),Guam,Both,All Ages,Diabetes mellitus,Rate,2019,626.5634011576841,758.2576566614508,517.8148404132181
YLLs (Years of Life Lost),Grenada,Both,All Ages,Diabetes mellitus,Number,2019,1632.586038419199,1806.9655966069402,1458.360346699587
YLLs (Years of Life Lost),Grenada,Both,All Ages,Diabetes mellitus,Percent,2019,0.07846712858349023,0.08380223965936975,0.07339862433785478
YLLs (Years of Life Lost),Grenada,Both,All Ages,Diabetes mellitus,Rate,2019,1581.729232044855,1750.6766799378233,1412.9308575144787
YLLs (Years of Life Lost),Czechia,Both,All Ages,Diabetes mellitus,Number,2019,54006.98595687863,64731.756228851074,44057.836355153995
YLLs (Years of Life Lost),Czechia,Both,All Ages,Diabetes mellitus,Percent,2019,0.027498571172380838,0.029428959214131457,0.025311010250387705
YLLs (Years of Life Lost),Czechia,Both,All Ages,Diabetes mellitus,Rate,2019,507.41818357349104,608.1818783849773,413.9417688178346
YLLs (Years of Life Lost),United States Virgin Islands,Both,All Ages,Diabetes mellitus,Number,2019,1622.6607374396383,1882.7214193786183,1370.144706238249
YLLs (Years of Life Lost),United States Virgin Islands,Both,All Ages,Diabetes mellitus,Percent,2019,0.05864340993746994,0.06479869535021204,0.05297520822193495
YLLs (Years of Life Lost),United States Virgin Islands,Both,All Ages,Diabetes mellitus,Rate,2019,1560.4708630131847,1810.5644946748773,1317.632726832452
YLLs (Years of Life Lost),Tunisia,Both,All Ages,Diabetes mellitus,Number,2019,37301.12222927985,50730.14538418844,26689.11299698915
YLLs (Years of Life Lost),Tunisia,Both,All Ages,Diabetes mellitus,Percent,2019,0.02356024403440567,0.027838989671304083,0.02011504125071032
YLLs (Years of Life Lost),Tunisia,Both,All Ages,Diabetes mellitus,Rate,2019,322.35047676982475,438.40199902509494,230.64314918627284
YLLs (Years of Life Lost),South Sudan,Both,All Ages,Diabetes mellitus,Number,2019,29713.908538610838,40544.06974809576,21351.776928388077
YLLs (Years of Life Lost),South Sudan,Both,All Ages,Diabetes mellitus,Percent,2019,0.0068717251826466335,0.00878100123453563,0.005208693262430527
YLLs (Years of Life Lost),South Sudan,Both,All Ages,Diabetes mellitus,Rate,2019,320.0907769237266,436.75784922249915,230.01036221232695
YLLs (Years of Life Lost),Montenegro,Both,All Ages,Diabetes mellitus,Number,2019,2981.0254907285766,3602.6675444629836,2484.095441862612
YLLs (Years of Life Lost),Montenegro,Both,All Ages,Diabetes mellitus,Percent,2019,0.02236119839732547,0.02498542007351305,0.019942084550182197
YLLs (Years of Life Lost),Montenegro,Both,All Ages,Diabetes mellitus,Rate,2019,480.54736881520626,580.7573315263734,400.44123479842256
YLLs (Years of Life Lost),Jamaica,Both,All Ages,Diabetes mellitus,Number,2019,44015.41540717303,54497.00527275696,35220.85651033712
YLLs (Years of Life Lost),Jamaica,Both,All Ages,Diabetes mellitus,Percent,2019,0.09584005277610759,0.1012850093492292,0.08899561584151859
YLLs (Years of Life Lost),Jamaica,Both,All Ages,Diabetes mellitus,Rate,2019,1565.9648191223425,1938.8751012617854,1253.0751257105185
YLLs (Years of Life Lost),Eswatini,Both,All Ages,Diabetes mellitus,Number,2019,16768.700873048263,22566.744456206907,11755.102562287035
YLLs (Years of Life Lost),Eswatini,Both,All Ages,Diabetes mellitus,Percent,2019,0.03226628010440733,0.03859364958716283,0.025006968285993227
YLLs (Years of Life Lost),Eswatini,Both,All Ages,Diabetes mellitus,Rate,2019,1468.2229420262752,1975.8842493696554,1029.2455807093345
YLLs (Years of Life Lost),Niger,Both,All Ages,Diabetes mellitus,Number,2019,56868.82883816245,74448.83730842602,43151.53920502802
YLLs (Years of Life Lost),Niger,Both,All Ages,Diabetes mellitus,Percent,2019,0.00417978293720986,0.004875441896054388,0.003472999735782401
YLLs (Years of Life Lost),Niger,Both,All Ages,Diabetes mellitus,Rate,2019,244.12091600321128,319.58664756097096,185.23668401292682
YLLs (Years of Life Lost),Suriname,Both,All Ages,Diabetes mellitus,Number,2019,6250.2689421538635,7480.180849837228,5182.173222815304
YLLs (Years of Life Lost),Suriname,Both,All Ages,Diabetes mellitus,Percent,2019,0.04861951701935323,0.05317524402753645,0.04457225443038137
YLLs (Years of Life Lost),Suriname,Both,All Ages,Diabetes mellitus,Rate,2019,1085.3273283886467,1298.8952591886577,899.8579535086611
YLLs (Years of Life Lost),Benin,Both,All Ages,Diabetes mellitus,Number,2019,39331.3031280472,51984.656696763275,29433.10863040188
YLLs (Years of Life Lost),Benin,Both,All Ages,Diabetes mellitus,Percent,2019,0.007195814173349458,0.008361086990913548,0.00590012718773037
YLLs (Years of Life Lost),Benin,Both,All Ages,Diabetes mellitus,Rate,2019,310.5327347924014,410.43485283808144,232.3834449798035
YLLs (Years of Life Lost),Senegal,Both,All Ages,Diabetes mellitus,Number,2019,61557.80365712802,78413.55909468561,45708.78452030321
YLLs (Years of Life Lost),Senegal,Both,All Ages,Diabetes mellitus,Percent,2019,0.015038422950165562,0.018484626817653473,0.011492286267076468
YLLs (Years of Life Lost),Senegal,Both,All Ages,Diabetes mellitus,Rate,2019,406.7499044765702,518.126147727462,302.02578118169413
YLLs (Years of Life Lost),Belarus,Both,All Ages,Diabetes mellitus,Number,2019,8667.787557486,11129.161551536157,6788.8361050951735
YLLs (Years of Life Lost),Belarus,Both,All Ages,Diabetes mellitus,Percent,2019,0.0034050430081875027,0.0036508927430938362,0.003169114456894361
YLLs (Years of Life Lost),Belarus,Both,All Ages,Diabetes mellitus,Rate,2019,91.23232774603215,117.13938620142808,71.45552615894727
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,All Ages,Diabetes mellitus,Number,2019,83915.518498111,108655.12004917637,63894.74643917226
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,All Ages,Diabetes mellitus,Percent,2019,0.033550595326970745,0.040174612221122154,0.028145217339776974
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,All Ages,Diabetes mellitus,Rate,2019,698.6119569878517,904.5736404049485,531.9353875185499
YLLs (Years of Life Lost),Cabo Verde,Both,All Ages,Diabetes mellitus,Number,2019,2519.0085793135468,2940.0495552345583,2111.9072886795643
YLLs (Years of Life Lost),Cabo Verde,Both,All Ages,Diabetes mellitus,Percent,2019,0.027021741391554787,0.030407596336796763,0.023210523596207004
YLLs (Years of Life Lost),Cabo Verde,Both,All Ages,Diabetes mellitus,Rate,2019,446.97898703013334,521.6895181735558,374.7419474263126
YLLs (Years of Life Lost),Lithuania,Both,All Ages,Diabetes mellitus,Number,2019,5069.387179918511,6243.32141706466,4121.211767410295
YLLs (Years of Life Lost),Lithuania,Both,All Ages,Diabetes mellitus,Percent,2019,0.0070972038870700214,0.007565707685732499,0.0065821804919754204
YLLs (Years of Life Lost),Lithuania,Both,All Ages,Diabetes mellitus,Rate,2019,181.423881983819,223.43679181648065,147.49045807406455
YLLs (Years of Life Lost),Colombia,Both,All Ages,Diabetes mellitus,Number,2019,138955.84204924697,177313.59112602894,108497.28529611709
YLLs (Years of Life Lost),Colombia,Both,All Ages,Diabetes mellitus,Percent,2019,0.02134494120721377,0.02273556575976276,0.019771098126812152
YLLs (Years of Life Lost),Colombia,Both,All Ages,Diabetes mellitus,Rate,2019,290.844497653692,371.13000488273843,227.09256389202315
YLLs (Years of Life Lost),Tonga,Both,All Ages,Diabetes mellitus,Number,2019,1812.9816850492325,2295.002733930179,1413.7766316637071
YLLs (Years of Life Lost),Tonga,Both,All Ages,Diabetes mellitus,Percent,2019,0.10167030963678725,0.11629279162052991,0.08818287943551166
YLLs (Years of Life Lost),Tonga,Both,All Ages,Diabetes mellitus,Rate,2019,1771.3533861515173,2242.3066363540365,1381.3145738928918
YLLs (Years of Life Lost),Nigeria,Both,All Ages,Diabetes mellitus,Number,2019,584516.5928452669,750079.78363428,451409.92971002
YLLs (Years of Life Lost),Nigeria,Both,All Ages,Diabetes mellitus,Percent,2019,0.006088651906936372,0.007812320529292571,0.00465581529217894
YLLs (Years of Life Lost),Nigeria,Both,All Ages,Diabetes mellitus,Rate,2019,272.09118902235923,349.16049037586873,210.13032994225577
YLLs (Years of Life Lost),Cuba,Both,All Ages,Diabetes mellitus,Number,2019,38948.28529622193,47698.41341312474,31662.45833015347
YLLs (Years of Life Lost),Cuba,Both,All Ages,Diabetes mellitus,Percent,2019,0.019138821186992016,0.020527644401746308,0.017754045901400454
YLLs (Years of Life Lost),Cuba,Both,All Ages,Diabetes mellitus,Rate,2019,342.8995918304109,419.93546996805094,278.7553792210253
YLLs (Years of Life Lost),Togo,Both,All Ages,Diabetes mellitus,Number,2019,27652.752361062237,36256.679443401365,20578.371312484323
YLLs (Years of Life Lost),Togo,Both,All Ages,Diabetes mellitus,Percent,2019,0.010263485494500959,0.01271480030096046,0.008082654579441757
YLLs (Years of Life Lost),Togo,Both,All Ages,Diabetes mellitus,Rate,2019,349.0836275525342,457.69813499410276,259.77784826222967
YLLs (Years of Life Lost),Iraq,Both,All Ages,Diabetes mellitus,Number,2019,229013.13449767063,287416.87830076873,175898.63023279028
YLLs (Years of Life Lost),Iraq,Both,All Ages,Diabetes mellitus,Percent,2019,0.03693349052020306,0.040756897794536624,0.03265656747572112
YLLs (Years of Life Lost),Iraq,Both,All Ages,Diabetes mellitus,Rate,2019,543.7224781735841,682.3845177325369,417.6181394455547
YLLs (Years of Life Lost),Oman,Both,All Ages,Diabetes mellitus,Number,2019,17420.405366269788,20266.667291390942,14373.479338903186
YLLs (Years of Life Lost),Oman,Both,All Ages,Diabetes mellitus,Percent,2019,0.03938516156192089,0.04461921275853489,0.03331706550128942
YLLs (Years of Life Lost),Oman,Both,All Ages,Diabetes mellitus,Rate,2019,380.02641301543986,442.1176610182308,313.5576745126308
YLLs (Years of Life Lost),Kenya,Both,All Ages,Diabetes mellitus,Number,2019,159453.48046552032,192507.23022372357,133287.62633699062
YLLs (Years of Life Lost),Kenya,Both,All Ages,Diabetes mellitus,Percent,2019,0.012003348894479238,0.014022698108906844,0.010148223831427996
YLLs (Years of Life Lost),Kenya,Both,All Ages,Diabetes mellitus,Rate,2019,317.46118271584555,383.26898108310627,265.36672247476315
YLLs (Years of Life Lost),Syrian Arab Republic,Both,All Ages,Diabetes mellitus,Number,2019,42904.23730759527,57427.28530796936,32191.257377483915
YLLs (Years of Life Lost),Syrian Arab Republic,Both,All Ages,Diabetes mellitus,Percent,2019,0.018473270081293007,0.02059456634538842,0.016615558015733826
YLLs (Years of Life Lost),Syrian Arab Republic,Both,All Ages,Diabetes mellitus,Rate,2019,296.0700204921896,396.28947173782643,222.14277259122278
YLLs (Years of Life Lost),South Africa,Both,All Ages,Diabetes mellitus,Number,2019,591374.4760473254,639322.9820132428,540478.261820947
YLLs (Years of Life Lost),South Africa,Both,All Ages,Diabetes mellitus,Percent,2019,0.029463613030613477,0.03218576543440744,0.026475913720445648
YLLs (Years of Life Lost),South Africa,Both,All Ages,Diabetes mellitus,Rate,2019,1063.8446423535852,1150.1009203073495,972.2856268500483
YLLs (Years of Life Lost),Maldives,Both,All Ages,Diabetes mellitus,Number,2019,1150.2635766025392,1371.2509463558454,947.536004759819
YLLs (Years of Life Lost),Maldives,Both,All Ages,Diabetes mellitus,Percent,2019,0.024968560654270708,0.028012518068248005,0.02164445567798477
